fixture_id,league,league_ru,season,date,home_team,away_team,home_goals,away_goals,result,b365_home,b365_draw,b365_away,bw_home,bw_draw,bw_away,iw_home,iw_draw,iw_away,ps_home,ps_draw,ps_away,wh_home,wh_draw,wh_away,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
fd_D1_30/01/2021_RB Leipzig_Leverkusen,D1,Бундеслига,2020,30/01/2021,RB Leipzig,Leverkusen,1,0,H,1.9,3.6,4.0,1.91,3.6,4.0,1.9,3.7,3.85,1.96,3.62,4.2,1.91,3.5,4.0,16,8,2,4,11,15,6,6,2,2,0,0
fd_D1_31/01/2021_FC Koln_Bielefeld,D1,Бундеслига,2020,31/01/2021,FC Koln,Bielefeld,3,1,H,2.25,3.4,3.2,2.25,3.25,3.4,2.25,3.2,3.4,2.32,3.27,3.5,2.2,3.1,3.5,14,9,7,3,15,17,3,5,2,1,0,0
fd_D1_31/01/2021_Wolfsburg_Freiburg,D1,Бундеслига,2020,31/01/2021,Wolfsburg,Freiburg,3,0,H,1.85,3.8,4.0,1.87,3.7,4.1,1.83,3.8,4.1,1.88,3.82,4.39,1.83,3.6,4.2,12,9,6,2,13,10,5,10,0,0,0,0
fd_D1_05/02/2021_Hertha_Bayern Munich,D1,Бундеслига,2020,05/02/2021,Hertha,Bayern Munich,0,1,A,7.0,5.75,1.36,7.25,5.75,1.36,6.25,5.75,1.4,7.39,5.66,1.4,7.5,5.25,1.36,11,17,7,7,12,15,3,11,2,1,0,0
fd_D1_06/02/2021_Augsburg_Wolfsburg,D1,Бундеслига,2020,06/02/2021,Augsburg,Wolfsburg,0,2,A,4.75,3.6,1.75,4.6,3.6,1.8,4.5,3.65,1.8,4.96,3.56,1.85,4.5,3.5,1.8,9,17,1,9,10,15,7,4,2,0,0,0
fd_D1_06/02/2021_Freiburg_Dortmund,D1,Бундеслига,2020,06/02/2021,Freiburg,Dortmund,2,1,H,5.25,4.33,1.57,5.25,4.2,1.62,5.0,4.0,1.65,5.47,4.33,1.64,5.0,4.2,1.6,6,16,3,5,12,12,1,1,1,2,0,0
fd_D1_06/02/2021_Leverkusen_Stuttgart,D1,Бундеслига,2020,06/02/2021,Leverkusen,Stuttgart,5,2,H,2.0,3.75,3.5,1.95,3.8,3.7,1.9,3.75,3.85,2.01,3.86,3.76,2.0,3.6,3.5,25,14,11,7,12,9,4,4,0,0,0,0
fd_D1_06/02/2021_Mainz_Union Berlin,D1,Бундеслига,2020,06/02/2021,Mainz,Union Berlin,1,0,H,3.3,3.4,2.2,3.1,3.4,2.3,3.25,3.35,2.25,3.36,3.45,2.3,3.2,3.3,2.25,9,10,5,3,12,11,3,1,2,5,0,1
fd_D1_06/02/2021_Schalke 04_RB Leipzig,D1,Бундеслига,2020,06/02/2021,Schalke 04,RB Leipzig,0,3,A,9.0,5.75,1.3,8.5,5.25,1.35,9.0,5.5,1.33,10.09,5.47,1.34,9.5,5.25,1.32,3,24,1,10,14,16,1,7,2,1,0,0
fd_D1_06/02/2021_M'gladbach_FC Koln,D1,Бундеслига,2020,06/02/2021,M'gladbach,FC Koln,1,2,A,1.45,4.5,6.5,1.48,4.5,6.75,1.5,4.5,6.5,1.48,4.65,7.4,1.47,4.2,7.0,10,7,2,3,17,11,4,1,4,2,0,0
fd_D1_07/02/2021_Hoffenheim_Ein Frankfurt,D1,Бундеслига,2020,07/02/2021,Hoffenheim,Ein Frankfurt,1,3,A,2.9,3.8,2.25,3.0,3.7,2.25,2.95,3.8,2.25,3.04,3.92,2.28,2.9,3.8,2.2,8,9,2,5,15,12,4,7,0,3,0,0
fd_D1_12/02/2021_RB Leipzig_Augsburg,D1,Бундеслига,2020,12/02/2021,RB Leipzig,Augsburg,2,1,H,1.22,6.5,11.0,1.25,6.0,12.5,1.3,6.0,9.5,1.28,6.11,12.45,1.25,5.8,12.0,16,4,6,2,23,15,3,4,3,5,0,0
fd_D1_13/02/2021_Dortmund_Hoffenheim,D1,Бундеслига,2020,13/02/2021,Dortmund,Hoffenheim,2,2,D,1.45,4.8,6.25,1.5,4.4,6.5,1.5,4.9,5.75,1.52,4.77,6.42,1.47,4.6,6.0,6,12,3,6,21,16,1,7,3,7,0,0
fd_D1_13/02/2021_Leverkusen_Mainz,D1,Бундеслига,2020,13/02/2021,Leverkusen,Mainz,2,2,D,1.4,5.0,6.5,1.44,4.6,7.0,1.47,4.7,6.25,1.47,4.84,7.29,1.44,4.5,7.0,11,19,5,6,13,17,2,2,5,1,0,0
fd_D1_13/02/2021_Stuttgart_Hertha,D1,Бундеслига,2020,13/02/2021,Stuttgart,Hertha,1,1,D,2.15,3.6,3.1,2.25,3.7,3.0,2.25,3.55,3.1,2.27,3.67,3.22,2.25,3.4,3.1,11,11,3,3,21,17,1,5,2,2,0,0
fd_D1_13/02/2021_Werder Bremen_Freiburg,D1,Бундеслига,2020,13/02/2021,Werder Bremen,Freiburg,0,0,D,2.8,3.3,2.45,2.8,3.3,2.55,2.9,3.25,2.5,2.99,3.37,2.56,2.88,3.3,2.45,12,8,4,2,4,20,4,1,0,2,0,0
fd_D1_13/02/2021_Union Berlin_Schalke 04,D1,Бундеслига,2020,13/02/2021,Union Berlin,Schalke 04,0,0,D,1.75,3.6,5.0,1.75,3.75,4.75,1.8,3.6,4.6,1.81,3.72,4.91,1.75,3.6,4.8,19,6,3,1,14,15,1,6,3,2,0,0
fd_D1_14/02/2021_Ein Frankfurt_FC Koln,D1,Бундеслига,2020,14/02/2021,Ein Frankfurt,FC Koln,2,0,H,1.45,4.5,7.0,1.48,4.5,6.5,1.5,4.6,6.0,1.5,4.61,7.12,1.47,4.2,7.0,17,6,7,1,14,4,7,2,3,1,0,0
fd_D1_14/02/2021_Wolfsburg_M'gladbach,D1,Бундеслига,2020,14/02/2021,Wolfsburg,M'gladbach,0,0,D,2.37,3.5,2.9,2.5,3.6,2.7,2.5,3.45,2.8,2.57,3.56,2.84,2.45,3.5,2.75,18,12,6,4,10,11,9,6,1,3,0,0
fd_D1_15/02/2021_Bayern Munich_Bielefeld,D1,Бундеслига,2020,15/02/2021,Bayern Munich,Bielefeld,3,3,D,1.1,9.0,21.0,1.15,8.5,16.0,1.17,8.0,15.0,1.17,8.68,15.81,1.15,7.5,17.0,19,7,11,3,7,13,5,2,1,1,0,0
fd_D1_19/02/2021_Bielefeld_Wolfsburg,D1,Бундеслига,2020,19/02/2021,Bielefeld,Wolfsburg,0,3,A,5.5,3.75,1.65,5.25,3.8,1.67,4.8,3.75,1.73,5.61,3.84,1.7,5.25,3.75,1.65,7,11,2,6,10,14,3,8,0,2,0,0
fd_D1_20/02/2021_Ein Frankfurt_Bayern Munich,D1,Бундеслига,2020,20/02/2021,Ein Frankfurt,Bayern Munich,2,1,H,4.0,4.33,1.75,4.0,4.33,1.75,3.8,4.3,1.8,4.11,4.43,1.8,4.0,4.2,1.75,12,22,6,6,12,7,6,10,2,1,0,0
fd_D1_20/02/2021_FC Koln_Stuttgart,D1,Бундеслига,2020,20/02/2021,FC Koln,Stuttgart,0,1,A,3.5,3.6,2.05,3.5,3.6,2.05,3.5,3.55,2.05,3.58,3.7,2.12,3.4,3.6,2.05,9,9,0,3,15,10,0,6,2,1,0,0
fd_D1_20/02/2021_Freiburg_Union Berlin,D1,Бундеслига,2020,20/02/2021,Freiburg,Union Berlin,0,1,A,2.4,3.2,3.1,2.45,3.1,3.1,2.45,3.15,3.05,2.52,3.23,3.17,2.45,3.0,3.1,9,15,1,4,15,14,2,4,2,2,0,0
fd_D1_20/02/2021_M'gladbach_Mainz,D1,Бундеслига,2020,20/02/2021,M'gladbach,Mainz,1,2,A,1.61,4.0,5.25,1.65,4.1,5.0,1.7,3.9,4.8,1.68,4.04,5.51,1.65,3.8,5.25,12,8,3,6,10,16,4,4,1,1,0,0
fd_D1_20/02/2021_Schalke 04_Dortmund,D1,Бундеслига,2020,20/02/2021,Schalke 04,Dortmund,0,4,A,9.0,5.75,1.3,9.25,5.25,1.33,8.25,5.75,1.33,9.94,5.61,1.34,9.5,5.25,1.32,13,9,2,6,9,13,4,2,2,2,0,0
fd_D1_21/02/2021_Augsburg_Leverkusen,D1,Бундеслига,2020,21/02/2021,Augsburg,Leverkusen,1,1,D,5.5,4.0,1.61,5.5,4.0,1.62,5.25,4.0,1.65,5.5,4.04,1.68,5.25,3.75,1.65,6,10,3,3,16,13,1,4,2,4,0,0
fd_D1_21/02/2021_Hertha_RB Leipzig,D1,Бундеслига,2020,21/02/2021,Hertha,RB Leipzig,0,3,A,5.25,3.9,1.65,4.75,3.9,1.72,5.0,4.0,1.67,5.3,4.07,1.69,5.0,3.8,1.67,8,14,4,7,10,8,3,4,1,1,0,0
fd_D1_21/02/2021_Hoffenheim_Werder Bremen,D1,Бундеслига,2020,21/02/2021,Hoffenheim,Werder Bremen,4,0,H,2.05,3.6,3.5,2.05,3.6,3.5,2.1,3.6,3.4,2.12,3.76,3.51,2.1,3.6,3.3,12,3,6,1,16,12,6,3,2,2,0,0
fd_D1_26/02/2021_Werder Bremen_Ein Frankfurt,D1,Бундеслига,2020,26/02/2021,Werder Bremen,Ein Frankfurt,2,1,H,4.33,3.8,1.75,4.2,3.9,1.8,4.4,3.65,1.8,4.53,3.86,1.83,4.33,3.7,1.78,9,13,5,4,9,15,2,8,4,3,0,0
fd_D1_27/02/2021_Bayern Munich_FC Koln,D1,Бундеслига,2020,27/02/2021,Bayern Munich,FC Koln,5,1,H,1.16,7.5,15.0,1.19,7.25,13.5,1.2,7.5,13.0,1.19,7.7,15.39,1.17,7.5,15.0,15,6,7,3,7,9,4,4,2,1,0,0
fd_D1_27/02/2021_Dortmund_Bielefeld,D1,Бундеслига,2020,27/02/2021,Dortmund,Bielefeld,3,0,H,1.18,7.0,15.0,1.2,6.75,14.0,1.2,7.0,13.0,1.2,6.92,16.01,1.2,6.5,15.0,20,8,9,2,12,16,5,2,0,3,0,0
fd_D1_27/02/2021_Stuttgart_Schalke 04,D1,Бундеслига,2020,27/02/2021,Stuttgart,Schalke 04,5,1,H,1.45,4.5,6.5,1.5,4.5,6.25,1.57,4.5,5.5,1.51,4.67,6.67,1.5,4.4,6.0,19,11,10,5,15,18,11,9,2,3,0,0
fd_D1_27/02/2021_Wolfsburg_Hertha,D1,Бундеслига,2020,27/02/2021,Wolfsburg,Hertha,2,0,H,1.7,4.0,4.75,1.7,4.0,4.75,1.75,3.8,4.6,1.76,4.05,4.8,1.73,3.8,4.6,11,7,2,2,15,14,3,5,5,0,1,0
fd_D1_27/02/2021_RB Leipzig_M'gladbach,D1,Бундеслига,2020,27/02/2021,RB Leipzig,M'gladbach,3,2,H,1.6,4.2,5.25,1.6,4.25,5.25,1.63,4.1,5.25,1.65,4.33,5.32,1.63,4.0,5.0,21,5,11,2,20,15,3,4,2,2,0,0
fd_D1_28/02/2021_Union Berlin_Hoffenheim,D1,Бундеслига,2020,28/02/2021,Union Berlin,Hoffenheim,1,1,D,2.37,3.5,2.9,2.35,3.5,2.95,2.4,3.35,3.0,2.44,3.42,3.12,2.35,3.3,3.0,4,15,1,4,13,12,3,4,0,2,0,0
fd_D1_28/02/2021_Mainz_Augsburg,D1,Бундеслига,2020,28/02/2021,Mainz,Augsburg,0,1,A,2.0,3.6,3.6,2.05,3.6,3.5,2.1,3.5,3.45,2.14,3.66,3.55,2.05,3.5,3.5,10,8,5,3,9,7,5,3,1,2,0,0
fd_D1_28/02/2021_Leverkusen_Freiburg,D1,Бундеслига,2020,28/02/2021,Leverkusen,Freiburg,1,2,A,1.8,3.6,4.5,1.83,3.6,4.5,1.85,3.7,4.1,1.9,3.58,4.61,1.8,3.6,4.4,21,6,5,3,12,11,8,3,2,3,0,0
fd_D1_05/03/2021_Schalke 04_Mainz,D1,Бундеслига,2020,05/03/2021,Schalke 04,Mainz,0,0,D,3.6,3.6,2.0,3.4,3.6,2.1,3.3,3.45,2.2,3.59,3.64,2.13,3.4,3.4,2.1,2,19,2,2,10,16,2,6,2,2,0,0
fd_D1_06/03/2021_Ein Frankfurt_Stuttgart,D1,Бундеслига,2020,06/03/2021,Ein Frankfurt,Stuttgart,1,1,D,1.95,3.75,3.75,1.87,3.9,3.9,1.95,3.75,3.7,1.94,3.92,3.93,1.91,3.6,3.8,19,8,8,1,15,17,13,4,2,3,0,0
fd_D1_06/03/2021_Freiburg_RB Leipzig,D1,Бундеслига,2020,06/03/2021,Freiburg,RB Leipzig,0,3,A,5.0,4.0,1.66,5.0,4.0,1.67,5.0,4.0,1.65,5.33,4.11,1.68,5.0,3.9,1.65,5,13,1,8,10,13,1,2,1,1,0,0
fd_D1_06/03/2021_Hertha_Augsburg,D1,Бундеслига,2020,06/03/2021,Hertha,Augsburg,2,1,H,1.9,3.5,4.1,1.95,3.5,4.0,1.97,3.4,3.95,2.01,3.6,4.03,1.95,3.4,4.0,17,7,7,4,15,13,6,1,2,3,0,0
fd_D1_06/03/2021_Hoffenheim_Wolfsburg,D1,Бундеслига,2020,06/03/2021,Hoffenheim,Wolfsburg,2,1,H,2.9,3.4,2.4,3.0,3.5,2.3,2.95,3.45,2.4,3.0,3.6,2.43,2.9,3.4,2.35,9,17,4,5,13,15,2,6,2,4,0,1
fd_D1_06/03/2021_M'gladbach_Leverkusen,D1,Бундеслига,2020,06/03/2021,M'gladbach,Leverkusen,0,1,A,2.55,3.6,2.6,2.7,3.5,2.55,2.65,3.45,2.6,2.72,3.55,2.68,2.6,3.4,2.62,7,13,3,5,6,10,7,8,0,2,0,0
fd_D1_06/03/2021_Bayern Munich_Dortmund,D1,Бундеслига,2020,06/03/2021,Bayern Munich,Dortmund,4,2,H,1.65,4.5,4.5,1.65,4.25,4.75,1.65,4.2,4.9,1.68,4.42,4.96,1.63,4.33,4.6,25,4,9,3,8,13,6,0,1,1,0,0
fd_D1_07/03/2021_FC Koln_Werder Bremen,D1,Бундеслига,2020,07/03/2021,FC Koln,Werder Bremen,1,1,D,2.9,3.25,2.5,2.85,3.1,2.65,2.95,3.05,2.6,3.08,3.14,2.64,2.88,3.0,2.62,16,11,4,5,13,10,9,3,2,0,0,0
fd_D1_07/03/2021_Bielefeld_Union Berlin,D1,Бундеслига,2020,07/03/2021,Bielefeld,Union Berlin,0,0,D,4.0,3.5,1.9,3.9,3.4,2.0,4.0,3.35,1.97,4.07,3.59,2.0,4.0,3.2,2.0,5,7,3,3,9,5,3,3,0,0,0,0
fd_D1_10/03/2021_Bielefeld_Werder Bremen,D1,Бундеслига,2020,10/03/2021,Bielefeld,Werder Bremen,0,2,A,3.3,3.3,2.2,3.1,3.3,2.35,3.35,3.15,2.3,3.47,3.26,2.34,3.3,3.1,2.3,22,5,7,2,12,9,9,0,0,2,1,0
fd_D1_12/03/2021_Augsburg_M'gladbach,D1,Бундеслига,2020,12/03/2021,Augsburg,M'gladbach,3,1,H,4.0,3.8,1.85,4.2,3.7,1.85,4.2,3.6,1.9,4.32,3.83,1.88,4.2,3.6,1.83,10,28,3,7,6,10,1,10,0,0,0,0
fd_D1_13/03/2021_Mainz_Freiburg,D1,Бундеслига,2020,13/03/2021,Mainz,Freiburg,1,0,H,2.55,3.5,2.62,2.65,3.25,2.75,2.65,3.25,2.7,2.75,3.33,2.79,2.6,3.3,2.7,10,13,7,3,25,15,0,4,1,3,0,0
fd_D1_13/03/2021_Union Berlin_FC Koln,D1,Бундеслига,2020,13/03/2021,Union Berlin,FC Koln,2,1,H,1.9,3.5,4.2,1.95,3.4,4.1,1.95,3.35,4.1,2.01,3.39,4.35,1.95,3.3,4.2,13,9,8,5,20,13,6,6,2,3,0,0
fd_D1_13/03/2021_Werder Bremen_Bayern Munich,D1,Бундеслига,2020,13/03/2021,Werder Bremen,Bayern Munich,1,3,A,10.0,6.5,1.25,10.0,6.5,1.26,10.0,6.25,1.27,10.86,6.35,1.28,10.0,6.5,1.25,9,22,4,6,5,9,3,8,1,0,0,0
fd_D1_13/03/2021_Wolfsburg_Schalke 04,D1,Бундеслига,2020,13/03/2021,Wolfsburg,Schalke 04,5,0,H,1.33,5.25,9.0,1.34,5.0,9.5,1.35,5.0,9.5,1.38,4.98,10.21,1.32,5.0,9.5,16,7,7,2,12,8,3,8,0,1,0,0
fd_D1_13/03/2021_Dortmund_Hertha,D1,Бундеслига,2020,13/03/2021,Dortmund,Hertha,2,0,H,1.5,4.5,6.0,1.48,4.6,6.5,1.5,4.5,6.0,1.52,4.64,6.48,1.47,4.5,6.5,14,4,4,0,6,11,7,0,1,1,0,1
fd_D1_14/03/2021_Leverkusen_Bielefeld,D1,Бундеслига,2020,14/03/2021,Leverkusen,Bielefeld,1,2,A,1.36,4.75,9.0,1.36,5.25,7.75,1.37,4.9,8.0,1.41,5.05,8.56,1.36,4.8,8.5,20,10,8,5,16,9,9,5,2,1,0,0
fd_D1_14/03/2021_RB Leipzig_Ein Frankfurt,D1,Бундеслига,2020,14/03/2021,RB Leipzig,Ein Frankfurt,1,1,D,1.8,3.8,4.2,1.8,3.8,4.33,1.8,3.95,4.2,1.84,3.89,4.46,1.78,3.7,4.33,14,5,8,2,14,21,4,3,2,3,0,0
fd_D1_14/03/2021_Stuttgart_Hoffenheim,D1,Бундеслига,2020,14/03/2021,Stuttgart,Hoffenheim,2,0,H,2.45,3.6,2.7,2.4,3.7,2.75,2.45,3.75,2.65,2.53,3.86,2.71,2.45,3.6,2.7,7,16,4,5,14,9,4,4,0,2,0,0
fd_D1_19/03/2021_Bielefeld_RB Leipzig,D1,Бундеслига,2020,19/03/2021,Bielefeld,RB Leipzig,0,1,A,9.0,4.75,1.33,8.5,5.0,1.36,8.75,4.8,1.37,9.51,5.13,1.38,9.5,4.8,1.33,5,20,0,8,10,12,1,7,2,1,0,0
fd_D1_20/03/2021_Bayern Munich_Stuttgart,D1,Бундеслига,2020,20/03/2021,Bayern Munich,Stuttgart,4,0,H,1.2,7.0,11.0,1.22,7.0,11.0,1.25,7.0,10.0,1.25,7.04,10.99,1.22,7.0,10.0,15,12,7,4,10,12,1,3,1,2,1,0
fd_D1_20/03/2021_Ein Frankfurt_Union Berlin,D1,Бундеслига,2020,20/03/2021,Ein Frankfurt,Union Berlin,5,2,H,1.85,4.0,3.8,1.83,3.8,4.2,1.85,3.7,4.1,1.89,3.81,4.31,1.83,3.6,4.2,9,24,5,8,9,10,2,4,1,2,0,0
fd_D1_20/03/2021_FC Koln_Dortmund,D1,Бундеслига,2020,20/03/2021,FC Koln,Dortmund,2,2,D,8.0,4.75,1.4,6.5,4.75,1.45,6.75,4.9,1.43,7.45,4.99,1.45,7.0,4.6,1.42,10,13,2,4,4,12,5,2,1,1,0,0
fd_D1_20/03/2021_Werder Bremen_Wolfsburg,D1,Бундеслига,2020,20/03/2021,Werder Bremen,Wolfsburg,1,2,A,4.5,3.6,1.8,4.4,3.5,1.85,4.3,3.6,1.83,4.45,3.78,1.87,4.2,3.5,1.85,11,16,4,5,15,15,3,9,3,1,0,0
fd_D1_20/03/2021_Schalke 04_M'gladbach,D1,Бундеслига,2020,20/03/2021,Schalke 04,M'gladbach,0,3,A,7.5,4.5,1.44,6.5,4.5,1.48,5.75,4.5,1.53,7.56,4.76,1.46,7.0,4.4,1.44,4,21,1,7,8,8,2,7,1,2,0,0
fd_D1_21/03/2021_Hoffenheim_Mainz,D1,Бундеслига,2020,21/03/2021,Hoffenheim,Mainz,1,2,A,1.9,3.75,3.8,1.87,3.7,4.1,1.95,3.75,3.75,1.96,3.81,3.99,1.91,3.6,3.9,8,16,2,7,14,12,2,9,0,0,0,0
fd_D1_21/03/2021_Hertha_Leverkusen,D1,Бундеслига,2020,21/03/2021,Hertha,Leverkusen,3,0,H,3.4,3.6,2.05,3.5,3.6,2.05,3.5,3.5,2.1,3.62,3.6,2.13,3.4,3.5,2.1,13,9,10,1,10,20,4,8,0,2,0,0
fd_D1_21/03/2021_Freiburg_Augsburg,D1,Бундеслига,2020,21/03/2021,Freiburg,Augsburg,2,0,H,1.95,3.4,4.0,2.0,3.6,3.7,1.95,3.55,3.9,1.99,3.66,4.05,1.95,3.4,3.9,10,19,3,8,21,13,3,5,7,2,0,0
fd_D1_03/04/2021_Augsburg_Hoffenheim,D1,Бундеслига,2020,03/04/2021,Augsburg,Hoffenheim,2,1,H,3.6,3.8,1.9,3.7,3.75,1.95,3.55,3.6,2.05,3.83,3.85,1.99,3.7,3.6,1.95,7,16,2,6,7,11,2,10,1,1,0,0
fd_D1_03/04/2021_Dortmund_Ein Frankfurt,D1,Бундеслига,2020,03/04/2021,Dortmund,Ein Frankfurt,1,2,A,1.72,4.2,4.2,1.78,4.0,4.25,1.85,3.85,3.95,1.83,4.01,4.38,1.75,3.9,4.33,20,15,7,3,9,12,10,2,0,3,0,0
fd_D1_03/04/2021_Leverkusen_Schalke 04,D1,Бундеслига,2020,03/04/2021,Leverkusen,Schalke 04,2,1,H,1.22,6.5,12.0,1.22,6.75,12.5,1.27,6.25,9.5,1.23,6.69,14.31,1.22,6.0,13.0,6,4,2,2,13,9,5,4,1,0,0,0
fd_D1_03/04/2021_Mainz_Bielefeld,D1,Бундеслига,2020,03/04/2021,Mainz,Bielefeld,1,1,D,1.72,3.6,4.75,1.8,3.7,4.5,1.83,3.55,4.6,1.78,3.88,4.88,1.8,3.5,4.5,12,9,5,2,27,10,2,3,4,1,0,0
fd_D1_03/04/2021_Wolfsburg_FC Koln,D1,Бундеслига,2020,03/04/2021,Wolfsburg,FC Koln,1,0,H,1.5,4.33,6.0,1.55,4.2,6.0,1.53,4.2,6.25,1.54,4.32,6.89,1.52,4.0,6.5,13,10,6,1,18,11,5,4,2,1,0,0
fd_D1_03/04/2021_RB Leipzig_Bayern Munich,D1,Бундеслига,2020,03/04/2021,RB Leipzig,Bayern Munich,0,1,A,2.7,3.8,2.37,2.8,3.75,2.35,2.8,3.55,2.45,2.87,3.78,2.44,2.7,3.6,2.4,13,9,3,5,13,9,8,4,3,2,0,0
fd_D1_03/04/2021_M'gladbach_Freiburg,D1,Бундеслига,2020,03/04/2021,M'gladbach,Freiburg,2,1,H,1.75,4.0,4.1,1.78,3.9,4.33,1.83,3.85,4.1,1.85,3.98,4.27,1.78,3.8,4.2,19,7,5,4,11,14,0,3,1,3,0,0
fd_D1_04/04/2021_Stuttgart_Werder Bremen,D1,Бундеслига,2020,04/04/2021,Stuttgart,Werder Bremen,1,0,H,1.9,3.6,4.0,1.95,3.6,3.9,1.95,3.6,3.9,1.97,3.71,4.07,1.95,3.5,3.8,14,9,3,2,8,8,6,0,1,2,0,0
fd_D1_04/04/2021_Union Berlin_Hertha,D1,Бундеслига,2020,04/04/2021,Union Berlin,Hertha,1,1,D,2.4,3.3,2.87,2.5,3.25,2.9,2.5,3.2,2.95,2.56,3.32,3.03,2.5,3.2,2.9,11,4,3,1,13,12,2,3,2,4,0,0
fd_D1_09/04/2021_Bielefeld_Freiburg,D1,Бундеслига,2020,09/04/2021,Bielefeld,Freiburg,1,0,H,2.87,3.3,2.45,2.9,3.25,2.5,2.9,3.1,2.6,2.98,3.27,2.63,2.9,3.25,2.45,14,10,4,2,8,10,4,2,3,2,0,0
fd_D1_10/04/2021_Bayern Munich_Union Berlin,D1,Бундеслига,2020,10/04/2021,Bayern Munich,Union Berlin,1,1,D,1.44,4.75,6.5,1.45,4.75,6.75,1.53,4.6,5.75,1.5,4.71,6.79,1.42,4.4,7.5,14,6,2,2,10,12,8,1,2,0,0,0
fd_D1_10/04/2021_Ein Frankfurt_Wolfsburg,D1,Бундеслига,2020,10/04/2021,Ein Frankfurt,Wolfsburg,4,3,H,2.37,3.5,2.9,2.4,3.4,2.95,2.4,3.4,2.9,2.49,3.48,3.01,2.35,3.4,2.9,9,20,5,7,11,13,3,7,3,2,0,0
fd_D1_10/04/2021_Hertha_M'gladbach,D1,Бундеслига,2020,10/04/2021,Hertha,M'gladbach,2,2,D,3.2,3.5,2.2,3.1,3.6,2.2,3.15,3.45,2.25,3.25,3.55,2.31,3.1,3.5,2.2,24,7,8,4,12,17,11,3,2,1,0,1
fd_D1_10/04/2021_Werder Bremen_RB Leipzig,D1,Бундеслига,2020,10/04/2021,Werder Bremen,RB Leipzig,1,4,A,8.0,4.75,1.4,6.5,4.75,1.45,7.75,4.7,1.4,8.01,5.07,1.42,7.5,4.5,1.42,11,8,2,4,13,10,2,2,0,0,0,0
fd_D1_10/04/2021_Stuttgart_Dortmund,D1,Бундеслига,2020,10/04/2021,Stuttgart,Dortmund,2,3,A,4.0,3.8,1.83,4.0,3.9,1.85,3.8,4.0,1.85,4.01,4.1,1.88,4.0,3.8,1.83,13,18,3,7,13,11,3,8,4,2,0,0
fd_D1_11/04/2021_Schalke 04_Augsburg,D1,Бундеслига,2020,11/04/2021,Schalke 04,Augsburg,1,0,H,3.2,3.4,2.25,3.25,3.5,2.2,3.2,3.3,2.3,3.25,3.41,2.37,3.3,3.25,2.25,7,13,2,4,10,14,4,6,0,2,0,0
fd_D1_11/04/2021_FC Koln_Mainz,D1,Бундеслига,2020,11/04/2021,FC Koln,Mainz,2,3,A,3.0,3.3,2.4,2.95,3.3,2.45,3.0,3.25,2.45,3.15,3.32,2.48,2.9,3.25,2.45,22,9,4,6,14,14,2,5,2,1,0,0
fd_D1_12/04/2021_Hoffenheim_Leverkusen,D1,Бундеслига,2020,12/04/2021,Hoffenheim,Leverkusen,0,0,D,2.87,3.6,2.3,2.95,3.6,2.3,2.85,3.55,2.4,2.96,3.69,2.42,2.8,3.6,2.35,2,7,0,5,14,12,1,1,1,1,0,0
fd_D1_16/04/2021_RB Leipzig_Hoffenheim,D1,Бундеслига,2020,16/04/2021,RB Leipzig,Hoffenheim,0,0,D,1.36,5.25,7.5,1.36,5.25,7.75,1.4,5.0,7.5,1.41,5.11,8.16,1.4,4.75,7.5,14,6,2,0,14,13,4,1,0,2,0,0
fd_D1_17/04/2021_Augsburg_Bielefeld,D1,Бундеслига,2020,17/04/2021,Augsburg,Bielefeld,0,0,D,2.45,3.3,2.9,2.4,3.3,3.0,2.5,3.15,2.95,2.62,3.25,3.0,2.45,3.1,3.0,9,8,3,1,10,9,7,3,4,1,0,0
fd_D1_17/04/2021_Freiburg_Schalke 04,D1,Бундеслига,2020,17/04/2021,Freiburg,Schalke 04,4,0,H,1.65,4.2,4.75,1.7,4.0,4.75,1.7,3.85,4.9,1.74,3.98,5.07,1.67,3.8,5.0,13,4,8,2,15,12,3,4,2,1,0,0
fd_D1_17/04/2021_M'gladbach_Ein Frankfurt,D1,Бундеслига,2020,17/04/2021,M'gladbach,Ein Frankfurt,4,0,H,2.5,3.6,2.6,2.55,3.6,2.65,2.6,3.65,2.5,2.56,3.86,2.69,2.55,3.6,2.55,19,16,4,5,11,10,7,8,2,4,0,0
fd_D1_17/04/2021_Union Berlin_Stuttgart,D1,Бундеслига,2020,17/04/2021,Union Berlin,Stuttgart,2,1,H,2.2,3.5,3.1,2.3,3.4,3.1,2.3,3.35,3.2,2.33,3.5,3.25,2.3,3.3,3.1,9,9,4,2,15,12,4,4,2,3,0,0
fd_D1_17/04/2021_Wolfsburg_Bayern Munich,D1,Бундеслига,2020,17/04/2021,Wolfsburg,Bayern Munich,2,3,A,3.5,4.0,1.9,3.9,3.9,1.87,3.85,4.0,1.85,3.93,4.02,1.93,3.75,3.7,1.91,7,14,3,9,16,8,6,5,2,1,0,0
fd_D1_17/04/2021_Leverkusen_FC Koln,D1,Бундеслига,2020,17/04/2021,Leverkusen,FC Koln,3,0,H,1.61,3.9,5.5,1.62,4.0,5.5,1.65,3.95,5.25,1.67,3.95,5.77,1.62,3.7,5.8,8,14,5,2,12,12,2,3,1,1,0,0
